Order ID,Order Date,Customer ID,Customer Name,Zip Code,Trade,NDC,Quantity,Line Total
7287342,01/02/2022,BF0000051,Pharmacy 0238,00680,PHM,00378415101,2,5.00
7287342,01/02/2022,BF0000051,Pharmacy 0238,00680,PHM,42571011901,1,4.05
7287342,01/02/2022,BF0000051,Pharmacy 0238,00680,PHM,59762372001,3,10.86
7287342,01/02/2022,BF0000051,Pharmacy 0238,00680,PHM,59762372101,4,16.08
7287342,01/02/2022,BF0000051,Pharmacy 0238,00680,PHM,59762372201,9,84.87
7287364,01/02/2022,BF0000089,Pharmacy 0276,00739,PHM,00009009401,2,2411.90
7287389,01/02/2022,BF0000002,Pharmacy 0189,00667,PHM,53746061701,2,11.98
7287428,01/02/2022,FF0000043,Pharmacy 0613,00662,PHM,41167432005,1,12.45
7287428,01/02/2022,FF0000043,Pharmacy 0613,00662,PHM,59762372101,3,12.27
7287431,01/02/2022,FF0000067,Pharmacy 0637,00969,PHM,00131247735,1,540.63
7287431,01/02/2022,FF0000067,Pharmacy 0637,00969,PHM,00131248035,1,895.42
7287431,01/02/2022,FF0000067,Pharmacy 0637,00969,PHM,64980041209,2,13.28
7287455,01/02/2022,FF0000020,Pharmacy 0590,00778,PHM,59762136401,1,10.14
7287456,01/02/2022,FA0000001,Pharmacy 0522,00927,PHM,43547040710,5,17.20
7287462,01/02/2022,FF0000186,Pharmacy 0756,00754,PHM,06382405736,1,21.09
7287470,01/02/2022,BF0000047,Pharmacy 0234,00950,PHM,00093321201,6,13.14
7287473,01/02/2022,BC0000027,Pharmacy 0167,00638,CLI,67877014701,2,17.10
7287491,01/02/2022,AS0000006,Pharmacy 0123,00745,PHM,47781035703,5,719.85
7287492,01/02/2022,FF0000297,Pharmacy 0867,00604,PHM,00185084201,3,80.55
7287502,01/02/2022,AS0000006,Pharmacy 0123,00745,PHM,64980041209,1,6.58
7287507,01/02/2022,BF0000141,Pharmacy 0328,00956,PHM,41167431004,2,30.96
7287519,01/02/2022,BF0000211,Pharmacy 0398,00659,PHM,59762372203,1,42.78
7287520,01/02/2022,FF0000207,Pharmacy 0777,00687,PHM,13668000801,5,9.50
7287526,01/02/2022,BA0000002,Pharmacy 0132,00725,PHM,69315090405,1,16.98
7287526,01/02/2022,BA0000002,Pharmacy 0132,00725,PHM,69315090505,1,19.13
7287529,01/02/2022,FF0000026,Pharmacy 0596,00771,PHM,00172392760,1,1.81
7287529,01/02/2022,FF0000026,Pharmacy 0596,00771,PHM,11026277504,4,45.72
7287529,01/02/2022,FF0000026,Pharmacy 0596,00771,PHM,59762372101,2,8.02
7287544,01/02/2022,BW0000005,Pharmacy 0511,00987,WMR,00409230802,1,14.20
7287569,01/02/2022,FF0000207,Pharmacy 0777,00637,PHM,45802023068,1,18.29
7287605,01/02/2022,AD0000001,Pharmacy 0007,00725,PHM,00093083201,3,4.74
7287605,01/02/2022,AD0000001,Pharmacy 0007,00725,PHM,00093321201,5,11.10
7287605,01/02/2022,AD0000001,Pharmacy 0007,00725,PHM,00378003001,1,97.91
7287605,01/02/2022,AD0000001,Pharmacy 0007,00725,PHM,00378004001,1,141.11
7287605,01/02/2022,AD0000001,Pharmacy 0007,00725,PHM,69315090501,2,9.78
7287609,01/02/2022,FF0000126,Pharmacy 0696,00698,PHM,64980041509,1,8.55
7287620,01/02/2022,FF0000074,Pharmacy 0644,00792,HOS,53746061701,2,14.60
7287620,01/02/2022,FF0000074,Pharmacy 0644,00792,HOS,67877014601,1,8.33
7287622,01/02/2022,FS0000032,Pharmacy 0989,00725,PHS,70710132501,1,25.43
7287650,01/02/2022,BG0000002,Pharmacy 0409,00723,PHM,54932050181,4,185.80
7287659,01/02/2022,BF0000094,Pharmacy 0281,00718,PHM,00093321201,4,8.76
7287701,01/02/2022,FF0000043,Pharmacy 0613,00662,PHM,00093083201,6,9.48
7287717,01/02/2022,BF0000203,Pharmacy 0390,00766,PHM,00172392660,2,3.72
7287717,01/02/2022,BF0000203,Pharmacy 0390,00766,PHM,43598057930,3,227.85
7287760,01/02/2022,AF0000057,Pharmacy 0069,00669,PHM,67877014701,9,68.49
7287774,01/02/2022,FE0000002,Pharmacy 0568,00622,PHM,59762372001,1,3.60
7287775,01/02/2022,FH0000002,Pharmacy 0888,00928,HOS,53746061701,4,23.36
7287777,01/02/2022,FF0000074,Pharmacy 0644,00792,HOS,60432060616,2,21.42
7287782,01/02/2022,AF0000025,Pharmacy 0037,00767,PHM,00093321305,1,13.75
7287806,01/02/2022,AE0000001,Pharmacy 0012,00694,PHM,00093083205,1,6.62
7287806,01/02/2022,AE0000001,Pharmacy 0012,00694,PHM,00093321205,1,10.66
7287806,01/02/2022,AE0000001,Pharmacy 0012,00694,PHM,00093321305,1,13.59
7287806,01/02/2022,AE0000001,Pharmacy 0012,00694,PHM,00172392760,1,1.81
7287806,01/02/2022,AE0000001,Pharmacy 0012,00694,PHM,00378003001,1,95.64
7287806,01/02/2022,AE0000001,Pharmacy 0012,00694,PHM,59762134601,2,19.66
7287806,01/02/2022,AE0000001,Pharmacy 0012,00694,PHM,67877014705,1,52.07
7287806,01/02/2022,AE0000001,Pharmacy 0012,00694,PHM,69315090405,1,16.87
7287814,01/02/2022,BF0000024,Pharmacy 0211,00739,PHM,00093083201,5,7.80
7287814,01/02/2022,BF0000024,Pharmacy 0211,00739,PHM,00093321201,10,22.00
7287814,01/02/2022,BF0000024,Pharmacy 0211,00739,PHM,00228300511,5,17.35
7287814,01/02/2022,BF0000024,Pharmacy 0211,00739,PHM,13668000801,10,19.30
7287814,01/02/2022,BF0000024,Pharmacy 0211,00739,PHM,59762372201,5,47.35
7287814,01/02/2022,BF0000024,Pharmacy 0211,00739,PHM,69315090501,3,14.49
7287829,01/02/2022,FF0000180,Pharmacy 0750,00751,PHM,47781035703,5,719.85
7287837,01/02/2022,AF0000005,Pharmacy 0017,00791,PHM,59762372101,1,4.01
7287837,01/02/2022,AF0000005,Pharmacy 0017,00791,PHM,67877014601,3,20.07
7287839,01/02/2022,FF0000082,Pharmacy 0652,00780,PHM,67877014701,5,38.15
7287850,01/02/2022,BF0000022,Pharmacy 0209,00949,PHM,00093083205,1,6.66
7287854,01/02/2022,BS0000028,Pharmacy 0494,00718,PHM,00093321201,5,10.95
7287856,01/02/2022,BC0000009,Pharmacy 0149,00782,PHM,58238022504,1,10.94
7287859,01/02/2022,BF0000172,Pharmacy 0359,00783,PHM,41167431002,1,10.97
7287873,01/02/2022,BF0000121,Pharmacy 0308,00725,PHM,00093083201,3,4.65
7287873,01/02/2022,BF0000121,Pharmacy 0308,00725,PHM,00093321201,6,13.08
7287873,01/02/2022,BF0000121,Pharmacy 0308,00725,PHM,00228300511,2,6.88
7287873,01/02/2022,BF0000121,Pharmacy 0308,00725,PHM,51991070605,1,7.35
7287907,01/02/2022,AF0000005,Pharmacy 0017,00791,PHM,11026277504,1,11.43
7287916,01/02/2022,FA0000001,Pharmacy 0522,00927,PHM,00093083201,5,7.75
7287926,01/02/2022,FF0000277,Pharmacy 0847,00685,PHM,41167432072,2,42.16
7287936,01/02/2022,AF0000042,Pharmacy 0054,00623,PHM,59762371901,3,9.93
7287967,01/02/2022,BS0000009,Pharmacy 0475,00719,PHM,00093321205,1,10.73
7287969,01/02/2022,FF0000242,Pharmacy 0812,00976,PHM,00378004001,1,139.39
7287969,01/02/2022,FF0000242,Pharmacy 0812,00976,PHM,00378415101,1,2.51
7288015,01/02/2022,BS0000001,Pharmacy 0467,00736,VET,31703310010,1,8.67
7288095,01/02/2022,FF0000043,Pharmacy 0613,00662,PHM,58238022504,1,11.13
7288100,01/02/2022,FF0000102,Pharmacy 0672,00962,PHM,13668000801,10,19.10
7288110,01/02/2022,BW0000004,Pharmacy 0510,00659,WMR,10702002501,1,5.17
7288111,01/02/2022,FF0000294,Pharmacy 0864,00783,PHM,00093083205,2,13.24
7288112,01/02/2022,FI0000002,Pharmacy 0895,00612,PHM,70710132501,4,100.48
7288114,01/02/2022,BF0000179,Pharmacy 0366,00674,WMR,06382405736,1,22.07
7288114,01/02/2022,BF0000179,Pharmacy 0366,00674,WMR,45802023068,1,19.05
7288126,01/02/2022,BF0000069,Pharmacy 0256,00927,PHM,59762135101,1,10.06
7288145,01/02/2022,BF0000019,Pharmacy 0206,00602,PHM,60432060616,2,17.28
7288165,01/02/2022,FF0000271,Pharmacy 0841,00794,PHM,00131247935,1,887.43
7288189,01/02/2022,FM0000008,Pharmacy 0912,00737,GOV,69315090501,2,11.92
7288198,01/02/2022,BF0000015,Pharmacy 0202,00921,PHM,59762372001,1,3.62
7288200,01/02/2022,FR0000003,Pharmacy 0956,00646,PHM,00904672846,1,2.03
7288227,01/02/2022,BO0000007,Pharmacy 0449,00970,PHM,58238022504,3,32.97
7288240,01/02/2022,FP0000004,Pharmacy 0933,00927,PHM,64980041309,3,19.98
7288242,01/02/2022,AF0000049,Pharmacy 0061,00783,PHM,51293062701,1,59.00
7288255,01/02/2022,AF0000036,Pharmacy 0048,00698,PHM,58238022504,1,11.26
7288256,01/02/2022,AF0000032,Pharmacy 0044,00677,PHM,00121077516,1,11.48
7288257,01/02/2022,FF0000254,Pharmacy 0824,00953,PHM,00172392660,2,3.68
7288257,01/02/2022,FF0000254,Pharmacy 0824,00953,PHM,67877014705,1,52.33
7288257,01/02/2022,FF0000254,Pharmacy 0824,00953,PHM,69315090505,1,19.09
7288258,01/02/2022,BF0000116,Pharmacy 0303,00674,PHM,59762372201,4,37.72
7288262,01/02/2022,FF0000084,Pharmacy 0654,00745,PHM,69315090501,5,24.05
7288270,01/02/2022,FF0000309,Pharmacy 0879,00678,PHM,00172392760,6,11.04
7288278,01/02/2022,BF0000051,Pharmacy 0238,00680,PHM,00093083201,7,10.92
7288278,01/02/2022,BF0000051,Pharmacy 0238,00680,PHM,00228300511,2,6.92
7288278,01/02/2022,BF0000051,Pharmacy 0238,00680,PHM,67877014601,2,13.44
7288278,01/02/2022,BF0000051,Pharmacy 0238,00680,PHM,67877014701,4,30.64
7288278,01/02/2022,BF0000051,Pharmacy 0238,00680,PHM,69315090601,1,6.31
7288280,01/02/2022,FP0000013,Pharmacy 0942,00926,PHM,00409230801,1,11.48
7288280,01/02/2022,FP0000013,Pharmacy 0942,00926,PHM,13668000801,10,19.20
7288280,01/02/2022,FP0000013,Pharmacy 0942,00926,PHM,45802072153,3,31.56
7288287,01/02/2022,BL0000006,Pharmacy 0427,00612,PHM,64980041209,2,13.28
7288294,01/02/2022,BF0000185,Pharmacy 0372,00751,PHM,00093321201,5,10.95
7288324,01/02/2022,BF0000120,Pharmacy 0307,00726,PHM,64980041209,2,13.22
7288326,01/02/2022,FF0000028,Pharmacy 0598,00949,WMR,13668000801,5,10.00
7288340,01/02/2022,FG0000004,Pharmacy 0885,00970,PHM,67877014701,5,38.30
7288341,01/02/2022,BF0000155,Pharmacy 0342,00698,PHM,00093321305,2,27.94
7288344,01/02/2022,BF0000167,Pharmacy 0354,00976,PHM,45802072162,2,38
7288345,01/02/2022,FP0000018,Pharmacy 0947,00769,PHM,00093083205,1,6.62
7288352,01/02/2022,FF0000267,Pharmacy 0837,00627,PHM,67877014701,2,15.32
7288354,01/02/2022,AF0000020,Pharmacy 0032,00617,PHM,69367021101,1,40.51
7288386,01/02/2022,BF0000032,Pharmacy 0219,00735,PHM,00131248035,1,889.90
7288386,01/02/2022,BF0000032,Pharmacy 0219,00735,PHM,59762372203,1,43.00
7288391,01/02/2022,BF0000187,Pharmacy 0374,00704,PHM,58238022504,2,21.76
7288406,01/02/2022,AM0000004,Pharmacy 0105,00680,PHS,47781035703,25,2166.50
7288425,01/02/2022,BF0000127,Pharmacy 0314,00720,PHM,00093321201,5,10.95
7288436,01/02/2022,AF0000054,Pharmacy 0066,00795,PHM,00093083201,1,1.56
7288479,01/02/2022,BF0000090,Pharmacy 0277,00953,PHM,69315090401,5,27.10
7288483,01/02/2022,BF0000052,Pharmacy 0239,00766,PHM,69315090501,3,14.43
7288515,01/02/2022,FF0000008,Pharmacy 0578,00751,PHM,00409230802,1,13.63
7288535,01/02/2022,BF0000052,Pharmacy 0239,00766,PHM,59762135101,1,9.90
7288561,01/02/2022,AF0000053,Pharmacy 0065,00969,PHM,00228300511,4,13.84
7288568,01/02/2022,FF0000105,Pharmacy 0675,00678,PHM,64980041209,1,6.61
7288572,01/02/2022,FT0000001,Pharmacy 0994,00777,PHM,54859054416,1,21.63
7288577,01/02/2022,FS0000008,Pharmacy 0965,00926,HOS,65162041503,1,31.59
7288577,01/02/2022,FS0000008,Pharmacy 0965,00926,HOS,69315090505,2,40.32
7288601,01/02/2022,FP0000010,Pharmacy 0939,00951,PHM,00093321201,6,13.20
7288601,01/02/2022,FP0000010,Pharmacy 0939,00951,PHM,10702002501,3,14.97
7288601,01/02/2022,FP0000010,Pharmacy 0939,00951,PHM,67877014701,8,61.60
7288601,01/02/2022,FP0000010,Pharmacy 0939,00951,PHM,69315090601,3,18.99
7288655,01/02/2022,BT0000001,Pharmacy 0499,00683,VET,05939911410,12,113.28
7288657,01/02/2022,FF0000191,Pharmacy 0761,00949,PHM,45802012246,2,20.68
7288661,01/02/2022,FF0000024,Pharmacy 0594,00791,PHM,43547040711,1,30.70
7288669,01/02/2022,BF0000091,Pharmacy 0278,00736,PHM,52083064810,1,14.40
7288677,01/02/2022,AF0000008,Pharmacy 0020,00907,PHM,45802072162,2,38.12
7288677,01/02/2022,AF0000008,Pharmacy 0020,00907,PHM,67877014601,1,7.11
7288696,01/02/2022,FF0000067,Pharmacy 0637,00969,PHM,69315090401,6,26.34
7288705,01/02/2022,F90000001,Pharmacy 0521,00795,PHM,00093083201,5,7.75
7288705,01/02/2022,F90000001,Pharmacy 0521,00795,PHM,00093321201,4,8.68
7288712,01/02/2022,AF0000060,Pharmacy 0072,00693,PHM,43598057930,1,74.64
7288717,01/02/2022,BF0000093,Pharmacy 0280,00778,PHM,00228300511,3,10.32
7288717,01/02/2022,BF0000093,Pharmacy 0280,00778,PHM,67877014701,3,22.89
7288723,01/02/2022,FC0000018,Pharmacy 0551,00685,PHM,64980041109,1,6.61
7288767,01/02/2022,FF0000164,Pharmacy 0734,00729,PHM,00093083205,2,13.38
7288767,01/02/2022,FF0000164,Pharmacy 0734,00729,PHM,00093321205,2,21.56
7288767,01/02/2022,FF0000164,Pharmacy 0734,00729,PHM,69315090405,2,34.12
7288773,01/02/2022,FS0000030,Pharmacy 0987,00987,PHM,00093083201,3,4.65
7288777,01/02/2022,BF0000003,Pharmacy 0190,00769,PHM,00172392560,1,1.43
7288778,01/02/2022,FP0000018,Pharmacy 0947,00769,PHM,00093321205,1,10.66
7288779,01/02/2022,BF0000159,Pharmacy 0346,00718,PHM,00093083201,3,4.65
7288779,01/02/2022,BF0000159,Pharmacy 0346,00718,PHM,00093321201,5,10.90
7288779,01/02/2022,BF0000159,Pharmacy 0346,00718,PHM,00228300511,3,10.32
7288779,01/02/2022,BF0000159,Pharmacy 0346,00718,PHM,67877014601,1,6.69
7288779,01/02/2022,BF0000159,Pharmacy 0346,00718,PHM,67877014701,3,22.89
7288779,01/02/2022,BF0000159,Pharmacy 0346,00718,PHM,69315090501,3,14.37
7288780,01/02/2022,BF0000005,Pharmacy 0192,00953,PHM,00093321201,5,10.95
7288780,01/02/2022,BF0000005,Pharmacy 0192,00953,PHM,00228300511,3,10.38
7288800,01/02/2022,AM0000001,Pharmacy 0102,00984,PHM,00121050416,2,12.98
7288830,01/02/2022,AF0000052,Pharmacy 0064,00952,PHM,00093083201,4,6.24
7288830,01/02/2022,AF0000052,Pharmacy 0064,00952,PHM,00093321201,5,10.95
7288830,01/02/2022,AF0000052,Pharmacy 0064,00952,PHM,58238022804,2,20.60
7288830,01/02/2022,AF0000052,Pharmacy 0064,00952,PHM,59762372201,4,37.72
7288830,01/02/2022,AF0000052,Pharmacy 0064,00952,PHM,67877014701,5,38.30
7288833,01/02/2022,BF0000054,Pharmacy 0241,00982,PHM,13668000801,10,19.30
7288842,01/02/2022,BF0000013,Pharmacy 0200,00693,PHM,00093321201,12,26.28
7288845,01/02/2022,BF0000096,Pharmacy 0283,00766,PHM,00093321201,5,10.85
7288845,01/02/2022,BF0000096,Pharmacy 0283,00766,PHM,67877014701,3,22.83
7288853,01/02/2022,FC0000018,Pharmacy 0551,00685,PHM,59762135101,1,9.90
7288859,01/02/2022,AF0000060,Pharmacy 0072,00693,PHM,41167431002,1,10.76
7288926,01/02/2022,FF0000188,Pharmacy 0758,00956,PHM,27808006502,1,12.90
7288932,01/02/2022,AF0000059,Pharmacy 0071,00978,PHM,00378003001,1,100.43
7288932,01/02/2022,AF0000059,Pharmacy 0071,00978,PHM,69315090501,4,20.04
7288940,01/02/2022,BF0000037,Pharmacy 0224,00769,PHM,00143145805,1,136.96
7288940,01/02/2022,BF0000037,Pharmacy 0224,00769,PHM,69543013611,1,14.67
7288953,01/02/2022,AF0000061,Pharmacy 0073,00739,PHM,00093083201,10,15.50
7288953,01/02/2022,AF0000061,Pharmacy 0073,00739,PHM,00093321201,10,21.70
7288985,01/02/2022,BP0000009,Pharmacy 0458,00926,PHM,06382404124,3,69.51
7288985,01/02/2022,BP0000009,Pharmacy 0458,00926,PHM,06382405736,3,63.57
7288988,01/02/2022,FF0000178,Pharmacy 0748,00705,PHM,47781035703,2,287.58
7288998,01/02/2022,FT0000002,Pharmacy 0995,00646,PHM,00131247835,1,841.58
7289007,01/02/2022,AF0000002,Pharmacy 0014,00676,PHM,59762372003,1,17.77
7289029,01/02/2022,FA0000001,Pharmacy 0522,00927,PHM,58238022804,2,20.54
7289050,01/02/2022,FD0000001,Pharmacy 0557,00910,HOS,13668000801,1,1.90
7289050,01/02/2022,FD0000001,Pharmacy 0557,00910,HOS,53746061701,1,5.84
7289076,01/02/2022,FF0000242,Pharmacy 0812,00976,PHM,64980041109,1,6.64
7289084,01/02/2022,BF0000133,Pharmacy 0320,00783,PHM,58238022604,3,32.82
7289091,01/02/2022,BA0000002,Pharmacy 0132,00725,PHM,69315090505,1,19.13
7289094,01/02/2022,FF0000246,Pharmacy 0816,00610,PHM,64980041109,1,6.57
7289131,01/02/2022,BF0000105,Pharmacy 0292,00777,PHM,59762372201,3,28.77
7289145,01/02/2022,BF0000100,Pharmacy 0287,00623,VET,68568730748,1,21.77
7289145,01/02/2022,BF0000100,Pharmacy 0287,00623,VET,68568731748,2,33.48
7289155,01/02/2022,BF0000064,Pharmacy 0251,00751,PHM,59762372001,1,3.63
7289155,01/02/2022,BF0000064,Pharmacy 0251,00751,PHM,59762372203,1,43.13
7289155,01/02/2022,BF0000064,Pharmacy 0251,00751,PHM,69315090501,3,14.43
7289158,01/02/2022,FS0000029,Pharmacy 0986,00920,PHM,00409125502,6,679.38
7289193,01/02/2022,FF0000067,Pharmacy 0637,00969,PHM,58238022804,2,20.68
7289193,01/02/2022,FF0000067,Pharmacy 0637,00969,PHM,59762372201,6,56.82
7289194,01/02/2022,FC0000004,Pharmacy 0537,00729,PHM,10702002501,6,29.70
7289194,01/02/2022,FC0000004,Pharmacy 0537,00729,PHM,13668000801,6,11.46
7289197,01/02/2022,FF0000069,Pharmacy 0639,00987,PHM,47781041601,1,428.75
7289218,01/02/2022,AF0000056,Pharmacy 0068,00653,PHM,00406051205,1,41.61
7289244,01/02/2022,BF0000186,Pharmacy 0373,00685,PHM,59762371901,2,6.60
7289253,01/02/2022,FF0000173,Pharmacy 0743,00610,PHM,00406896101,1,90.16
7289253,01/02/2022,FF0000173,Pharmacy 0743,00610,PHM,00409909332,1,18.05
7289253,01/02/2022,FF0000173,Pharmacy 0743,00610,PHM,00641605325,1,70.79
7289253,01/02/2022,FF0000173,Pharmacy 0743,00610,PHM,10702010201,2,46.58
7289253,01/02/2022,FF0000173,Pharmacy 0743,00610,PHM,10702010701,2,36.64
7289253,01/02/2022,FF0000173,Pharmacy 0743,00610,PHM,68382095601,2,81.02
7289262,01/02/2022,BF0000111,Pharmacy 0298,00653,PHM,00131248035,1,885.58
7289286,01/02/2022,AD0000001,Pharmacy 0007,00725,PHM,00115180001,2,16.72
7289289,01/02/2022,BP0000007,Pharmacy 0456,00698,PHM,41167432005,1,12.22
7289297,01/02/2022,BP0000007,Pharmacy 0456,00698,PHM,00143145505,1,102.31
7289333,01/02/2022,FF0000284,Pharmacy 0854,00918,PHM,59762372201,2,18.86
7289337,01/02/2022,BF0000094,Pharmacy 0281,00718,PHM,62332038231,2,15.32
7289340,01/02/2022,FF0000204,Pharmacy 0774,00612,PHM,59762372201,5,46.80
7289348,01/02/2022,BF0000121,Pharmacy 0308,00725,PHM,69543013611,1,14.54
7289352,01/02/2022,AP0000004,Pharmacy 0110,00902,PHM,69315090401,2,8.78
7289380,01/02/2022,BF0000109,Pharmacy 0296,00719,PHM,53746061701,4,23.72
7289388,01/02/2022,AF0000008,Pharmacy 0020,00907,PHM,00406048401,1,11.55
7289388,01/02/2022,AF0000008,Pharmacy 0020,00907,PHM,69315090501,1,5.09
7289429,01/02/2022,BF0000042,Pharmacy 0229,00662,PHM,13668000801,1,1.92
7289431,01/02/2022,BF0000042,Pharmacy 0229,00662,PHM,00228300511,2,6.92
7289447,01/02/2022,BF0000111,Pharmacy 0298,00653,PHM,67877014701,5,38.05
